dataset,model,mode,repeat_index,accuracy,f1_micro,f1_macro,pcc,ace
EI-oc,Emollama-chat-13b,mondrian,4,0.6098159509202454,0.6098159509202454,0.5874339542589879,0.7795664005278974,0.03889570552147239
EI-oc,Emollama-chat-13b,mondrian,5,0.5852760736196319,0.5852760736196319,0.558118447037118,0.7825670193841568,0.031042944785276118
EI-oc,Emollama-chat-13b,mondrian,6,0.6196319018404908,0.6196319018404908,0.5893121259865995,0.7835209251031278,0.05460122699386507
EI-oc,Emollama-chat-13b,mondrian,7,0.5533742331288344,0.5533742331288344,0.5270049924738602,0.7530816580395542,0.02024539877300613
EI-oc,Emollama-chat-13b,mondrian,8,0.6134969325153374,0.6134969325153374,0.5674387015263753,0.7914098479577372,0.03570552147239268
EI-oc,Emollama-chat-13b,mondrian,9,0.5877300613496933,0.5877300613496933,0.5613552541400246,0.7637392223408316,0.02417177914110431
EI-oc,Emollama-chat-7b,global,0,0.6125461254612546,0.6125461254612546,0.5826901489205022,0.7794208015258932,0.04120541205412052
EI-oc,Emollama-chat-7b,global,1,0.6100861008610086,0.6100861008610086,0.5917855726524858,0.7755762625816537,0.05252152521525215
EI-oc,Emollama-chat-7b,global,2,0.5867158671586716,0.5867158671586716,0.5616894351860707,0.7597938504581238,0.021377613776137762
EI-oc,Emollama-chat-7b,global,3,0.6125461254612546,0.6125461254612546,0.5843819895630894,0.7738586740968548,0.03633456334563345
EI-oc,Emollama-chat-7b,global,4,0.6014760147601476,0.6014760147601476,0.5702655116332049,0.7719297733554839,0.02964329643296435
EI-oc,Emollama-chat-7b,global,5,0.6137761377613776,0.6137761377613776,0.5855463844600932,0.7845018481898144,0.03776137761377614
EI-oc,Emollama-chat-7b,global,6,0.5547355473554736,0.5547355473554736,0.5278397953716689,0.7279604347740329,0.03579335793357934
EI-oc,Emollama-chat-7b,global,7,0.5485854858548586,0.5485854858548586,0.5220226681697812,0.73775001512188,0.021968019680196793
EI-oc,Emollama-chat-7b,global,8,0.5891758917589176,0.5891758917589176,0.5567644942886101,0.7760641497694598,0.030381303813038097
EI-oc,Emollama-chat-7b,global,9,0.5781057810578106,0.5781057810578106,0.5528760528648915,0.7621635310169377,0.01645756457564578
EI-oc,Emollama-chat-7b,hybrid,0,0.6125461254612546,0.6125461254612546,0.5826901489205022,0.7794208015258932,0.03835178351783519
EI-oc,Emollama-chat-7b,hybrid,1,0.6100861008610086,0.6100861008610086,0.5917855726524858,0.7755762625816537,0.05055350553505533
EI-oc,Emollama-chat-7b,hybrid,2,0.5867158671586716,0.5867158671586716,0.5616894351860707,0.7597938504581238,0.029692496924969246
EI-oc,Emollama-chat-7b,hybrid,3,0.6125461254612546,0.6125461254612546,0.5843819895630894,0.7738586740968548,0.03254612546125461
EI-oc,Emollama-chat-7b,hybrid,4,0.6014760147601476,0.6014760147601476,0.5702655116332049,0.7719297733554839,0.028118081180811806
EI-oc,Emollama-chat-7b,hybrid,5,0.6137761377613776,0.6137761377613776,0.5855463844600932,0.7845018481898144,0.04022140221402213
EI-oc,Emollama-chat-7b,hybrid,6,0.5547355473554736,0.5547355473554736,0.5278397953716689,0.7279604347740329,0.031857318573185744
EI-oc,Emollama-chat-7b,hybrid,7,0.5485854858548586,0.5485854858548586,0.5220226681697812,0.73775001512188,0.018228782287822896
EI-oc,Emollama-chat-7b,hybrid,8,0.5891758917589176,0.5891758917589176,0.5567644942886101,0.7760641497694598,0.03308733087330875
EI-oc,Emollama-chat-7b,hybrid,9,0.5781057810578106,0.5781057810578106,0.5528760528648915,0.7621635310169377,0.021328413284132885
EI-oc,Emollama-chat-7b,mondrian,0,0.6125461254612546,0.6125461254612546,0.5826901489205022,0.7794208015258932,0.042779827798278006
EI-oc,Emollama-chat-7b,mondrian,1,0.6100861008610086,0.6100861008610086,0.5917855726524858,0.7755762625816537,0.06063960639606396
EI-oc,Emollama-chat-7b,mondrian,2,0.5867158671586716,0.5867158671586716,0.5616894351860707,0.7597938504581238,0.02639606396063956
EI-oc,Emollama-chat-7b,mondrian,3,0.6125461254612546,0.6125461254612546,0.5843819895630894,0.7738586740968548,0.03308733087330871
EI-oc,Emollama-chat-7b,mondrian,4,0.6014760147601476,0.6014760147601476,0.5702655116332049,0.7719297733554839,0.03284132841328413
EI-oc,Emollama-chat-7b,mondrian,5,0.6137761377613776,0.6137761377613776,0.5855463844600932,0.7845018481898144,0.04169741697416973
EI-oc,Emollama-chat-7b,mondrian,6,0.5547355473554736,0.5547355473554736,0.5278397953716689,0.7279604347740329,0.027183271832718337
EI-oc,Emollama-chat-7b,mondrian,7,0.5485854858548586,0.5485854858548586,0.5220226681697812,0.73775001512188,0.016260762607626055
EI-oc,Emollama-chat-7b,mondrian,8,0.5891758917589176,0.5891758917589176,0.5567644942886101,0.7760641497694598,0.03751537515375154
EI-oc,Emollama-chat-7b,mondrian,9,0.5781057810578106,0.5781057810578106,0.5528760528648915,0.7621635310169377,0.021328413284132864
EI-oc,Emoopt-13b,global,0,0.5840490797546012,0.5840490797546012,0.5481783756041475,0.7717257784592255,0.03619631901840494
EI-oc,Emoopt-13b,global,1,0.5668711656441717,0.5668711656441717,0.543312260494923,0.7298510488479046,0.021472392638036842
EI-oc,Emoopt-13b,global,2,0.5938650306748466,0.5938650306748466,0.5587084364743853,0.7594698521000303,0.030306748466257673
EI-oc,Emoopt-13b,global,3,0.5791411042944785,0.5791411042944785,0.5452076474951232,0.7572442535682121,0.022944785276073642
EI-oc,Emoopt-13b,global,4,0.5914110429447853,0.5914110429447853,0.556775915897874,0.7657136560959102,0.027361963190184045
EI-oc,Emoopt-13b,global,5,0.6049079754601226,0.6049079754601226,0.5679548649795745,0.7736845629232864,0.03300613496932516
EI-oc,Emoopt-13b,global,6,0.6184049079754601,0.6184049079754601,0.5849984905057368,0.7716441035846978,0.041840490797546016
EI-oc,Emoopt-13b,global,7,0.5730061349693252,0.5730061349693252,0.551139763903578,0.7414182650238268,0.032515337423312876
EI-oc,Emoopt-13b,global,8,0.6061349693251534,0.6061349693251534,0.5696344412916301,0.7731838867521024,0.031042944785276073
EI-oc,Emoopt-13b,global,9,0.5766871165644172,0.5766871165644172,0.5495756892105638,0.7657247419282422,0.019999999999999997
EI-oc,Emoopt-13b,hybrid,0,0.5840490797546012,0.5840490797546012,0.5481783756041475,0.7717257784592255,0.03595092024539879
EI-oc,Emoopt-13b,hybrid,1,0.5668711656441717,0.5668711656441717,0.543312260494923,0.7298510488479046,0.02736196319018407
EI-oc,Emoopt-13b,hybrid,2,0.5938650306748466,0.5938650306748466,0.5587084364743853,0.7594698521000303,0.02957055214723925
EI-oc,Emoopt-13b,hybrid,3,0.5791411042944785,0.5791411042944785,0.5452076474951232,0.7572442535682121,0.02687116564417178
EI-oc,Emoopt-13b,hybrid,4,0.5914110429447853,0.5914110429447853,0.556775915897874,0.7657136560959102,0.03251533742331285
EI-oc,Emoopt-13b,hybrid,5,0.6049079754601226,0.6049079754601226,0.5679548649795745,0.7736845629232864,0.030552147239263805
EI-oc,Emoopt-13b,hybrid,6,0.6184049079754601,0.6184049079754601,0.5849984905057368,0.7716441035846978,0.04576687116564417
EI-oc,Emoopt-13b,hybrid,7,0.5730061349693252,0.5730061349693252,0.551139763903578,0.7414182650238268,0.03619631901840492
EI-oc,Emoopt-13b,hybrid,8,0.6061349693251534,0.6061349693251534,0.5696344412916301,0.7731838867521024,0.030061349693251537
EI-oc,Emoopt-13b,hybrid,9,0.5766871165644172,0.5766871165644172,0.5495756892105638,0.7657247419282422,0.03128834355828218
EI-oc,Emoopt-13b,mondrian,0,0.5840490797546012,0.5840490797546012,0.5481783756041475,0.7717257784592255,0.038404907975460145
EI-oc,Emoopt-13b,mondrian,1,0.5668711656441717,0.5668711656441717,0.543312260494923,0.7298510488479046,0.029815950920245426
EI-oc,Emoopt-13b,mondrian,2,0.5938650306748466,0.5938650306748466,0.5587084364743853,0.7594698521000303,0.030552147239263805
EI-oc,Emoopt-13b,mondrian,3,0.5791411042944785,0.5791411042944785,0.5452076474951232,0.7572442535682121,0.02834355828220858
EI-oc,Emoopt-13b,mondrian,4,0.5914110429447853,0.5914110429447853,0.556775915897874,0.7657136560959102,0.026871165644171757
EI-oc,Emoopt-13b,mondrian,5,0.6049079754601226,0.6049079754601226,0.5679548649795745,0.7736845629232864,0.03128834355828223
EI-oc,Emoopt-13b,mondrian,6,0.6184049079754601,0.6184049079754601,0.5849984905057368,0.7716441035846978,0.05141104294478527
EI-oc,Emoopt-13b,mondrian,7,0.5730061349693252,0.5730061349693252,0.551139763903578,0.7414182650238268,0.033987730061349676
EI-oc,Emoopt-13b,mondrian,8,0.6061349693251534,0.6061349693251534,0.5696344412916301,0.7731838867521024,0.03423312883435588
EI-oc,Emoopt-13b,mondrian,9,0.5766871165644172,0.5766871165644172,0.5495756892105638,0.7657247419282422,0.03325153374233127
EI-reg,Emollama-7b,regression,0,,,,,0.016564417177914126
EI-reg,Emollama-7b,regression,1,,,,,0.0069938650306748396
EI-reg,Emollama-7b,regression,2,,,,,0.02171779141104293
EI-reg,Emollama-7b,regression,3,,,,,0.015828220858895715
EI-reg,Emollama-7b,regression,4,,,,,0.005766871165644183
EI-reg,Emollama-7b,regression,5,,,,,0.009447852760736185
EI-reg,Emollama-7b,regression,6,,,,,0.018527607361963194
EI-reg,Emollama-7b,regression,7,,,,,0.011411042944785255
EI-reg,Emollama-7b,regression,8,,,,,0.009693251533742309
EI-reg,Emollama-7b,regression,9,,,,,0.007730061349693273
GoEmotions,Emobloom-7b,global,0,0.22201665124884365,0.44379656624554586,0.3765490449643565,,0.041350601295097135
GoEmotions,Emobloom-7b,global,1,0.23496762257169287,0.44132069303694016,0.37029775482486543,,0.05300647548566142
GoEmotions,Emobloom-7b,global,2,0.23572744014732966,0.43868852459016394,0.3668570423567122,,0.043646408839778994
GoEmotions,Emobloom-7b,global,3,0.22140221402214022,0.43304291707002257,0.36675884404319026,,0.04409594095940961
GoEmotions,Emobloom-7b,global,4,0.238929889298893,0.45054945054945056,0.3894421277679414,,0.0518450184501845
GoEmotions,Emobloom-7b,global,5,0.2062904717853839,0.416693837626345,0.3505450062019804,,0.03746530989824235
GoEmotions,Emobloom-7b,global,6,0.2333948339483395,0.43823146944083224,0.37370479497235076,,0.04464944649446495
GoEmotions,Emobloom-7b,global,7,0.22232472324723246,0.443359375,0.37790991119947037,,0.061623616236162373
GoEmotions,Emobloom-7b,global,8,0.22047970479704798,0.4255866280938605,0.3571099208233468,,0.04110701107011068
GoEmotions,Emobloom-7b,global,9,0.22047970479704798,0.4225721784776903,0.34907767300378084,,0.03450184501845016
GoEmotions,Emobloom-7b,hybrid,0,0.22201665124884365,0.44379656624554586,0.3765490449643565,,0.022183163737280263
GoEmotions,Emobloom-7b,hybrid,1,0.23496762257169287,0.44132069303694016,0.37029775482486543,,0.030434782608695633
GoEmotions,Emobloom-7b,hybrid,2,0.23572744014732966,0.43868852459016394,0.3668570423567122,,0.029465930018416197
GoEmotions,Emobloom-7b,hybrid,3,0.22140221402214022,0.43304291707002257,0.36675884404319026,,0.02778597785977859
GoEmotions,Emobloom-7b,hybrid,4,0.238929889298893,0.45054945054945056,0.3894421277679414,,0.03560885608856088
GoEmotions,Emobloom-7b,hybrid,5,0.2062904717853839,0.416693837626345,0.3505450062019804,,0.02769657724329324
GoEmotions,Emobloom-7b,hybrid,6,0.2333948339483395,0.43823146944083224,0.37370479497235076,,0.023357933579335778
GoEmotions,Emobloom-7b,hybrid,7,0.22232472324723246,0.443359375,0.37790991119947037,,0.05258302583025831
GoEmotions,Emobloom-7b,hybrid,8,0.22047970479704798,0.4255866280938605,0.3571099208233468,,0.01892988929889299
GoEmotions,Emobloom-7b,hybrid,9,0.22047970479704798,0.4225721784776903,0.34907767300378084,,0.020221402214022112
GoEmotions,Emobloom-7b,mondrian,0,0.22201665124884365,0.44379656624554586,0.3765490449643565,,0.028584643848288627
GoEmotions,Emobloom-7b,mondrian,1,0.23496762257169287,0.44132069303694016,0.37029775482486543,,0.03876040703052732
GoEmotions,Emobloom-7b,mondrian,2,0.23572744014732966,0.43868852459016394,0.3668570423567122,,0.03406998158379373
GoEmotions,Emobloom-7b,mondrian,3,0.22140221402214022,0.43304291707002257,0.36675884404319026,,0.03948339483394834
GoEmotions,Emobloom-7b,mondrian,4,0.238929889298893,0.45054945054945056,0.3894421277679414,,0.05055350553505533
GoEmotions,Emobloom-7b,mondrian,5,0.2062904717853839,0.416693837626345,0.3505450062019804,,0.0459759481961147
GoEmotions,Emobloom-7b,mondrian,6,0.2333948339483395,0.43823146944083224,0.37370479497235076,,0.02612546125461255
GoEmotions,Emobloom-7b,mondrian,7,0.22232472324723246,0.443359375,0.37790991119947037,,0.06402214022140221
GoEmotions,Emobloom-7b,mondrian,8,0.22047970479704798,0.4255866280938605,0.3571099208233468,,0.02933579335793359
GoEmotions,Emobloom-7b,mondrian,9,0.22047970479704798,0.4225721784776903,0.34907767300378084,,0.03690036900369002
GoEmotions,Emollama-7b,global,0,0.17988929889298894,0.3937793427230047,0.3291768892517192,,0.0074907749077490985
GoEmotions,Emollama-7b,global,1,0.1679035250463822,0.3872113676731794,0.33390268599589784,,0.005788497217068677
GoEmotions,Emollama-7b,global,2,0.1598890942698706,0.37910447761194027,0.3264486880016158,,0.005619223659889072
GoEmotions,Emollama-7b,global,3,0.1517113783533765,0.3740881237233732,0.32573535634729434,,0.008566142460684567
GoEmotions,Emollama-7b,global,4,0.18064516129032257,0.4007009345794392,0.36675872917483315,,0.019999999999999997
GoEmotions,Emollama-7b,global,5,0.1680517082179132,0.37624359360868254,0.32835911535783185,,0.011948291782086784
GoEmotions,Emollama-7b,global,6,0.18022181146025879,0.3915094339622642,0.3447133278497449,,0.009353049907578547
GoEmotions,Emollama-7b,global,7,0.17837338262476896,0.3951990632318501,0.35139838469127416,,0.02251386321626623
GoEmotions,Emollama-7b,global,8,0.1541318477251625,0.37947214076246333,0.3335620601294284,,0.012609099350046416
GoEmotions,Emollama-7b,global,9,0.17717996289424862,0.3857566765578635,0.3301443164980519,,0.006270871985157744
GoEmotions,Emollama-7b,hybrid,0,0.17988929889298894,0.3937793427230047,0.3291768892517192,,0.015092250922509232
GoEmotions,Emollama-7b,hybrid,1,0.1679035250463822,0.3872113676731794,0.33390268599589784,,0.021892393320964754
GoEmotions,Emollama-7b,hybrid,2,0.1598890942698706,0.37910447761194027,0.3264486880016158,,0.020887245841035094
GoEmotions,Emollama-7b,hybrid,3,0.1517113783533765,0.3740881237233732,0.32573535634729434,,0.0067160037002775615
GoEmotions,Emollama-7b,hybrid,4,0.18064516129032257,0.4007009345794392,0.36675872917483315,,0.02239631336405532
GoEmotions,Emollama-7b,hybrid,5,0.1680517082179132,0.37624359360868254,0.32835911535783185,,0.037026777469990724
GoEmotions,Emollama-7b,hybrid,6,0.18022181146025879,0.3915094339622642,0.3447133278497449,,0.01682070240295752
GoEmotions,Emollama-7b,hybrid,7,0.17837338262476896,0.3951990632318501,0.35139838469127416,,0.03900184842883547
GoEmotions,Emollama-7b,hybrid,8,0.1541318477251625,0.37947214076246333,0.3335620601294284,,0.02200557103064067
GoEmotions,Emollama-7b,hybrid,9,0.17717996289424862,0.3857566765578635,0.3301443164980519,,0.024489795918367353
GoEmotions,Emollama-7b,mondrian,0,0.17988929889298894,0.3937793427230047,0.3291768892517192,,0.02583025830258303
GoEmotions,Emollama-7b,mondrian,1,0.1679035250463822,0.3872113676731794,0.33390268599589784,,0.03562152133580705
GoEmotions,Emollama-7b,mondrian,2,0.1598890942698706,0.37910447761194027,0.3264486880016158,,0.033271719038817
GoEmotions,Emollama-7b,mondrian,3,0.1517113783533765,0.3740881237233732,0.32573535634729434,,0.011378353376503236
GoEmotions,Emollama-7b,mondrian,4,0.18064516129032257,0.4007009345794392,0.36675872917483315,,0.028479262672811045
GoEmotions,Emollama-7b,mondrian,5,0.1680517082179132,0.37624359360868254,0.32835911535783185,,0.048291782086795944
GoEmotions,Emollama-7b,mondrian,6,0.18022181146025879,0.3915094339622642,0.3447133278497449,,0.027541589648798513
GoEmotions,Emollama-7b,mondrian,7,0.17837338262476896,0.3951990632318501,0.35139838469127416,,0.04565619223659889
GoEmotions,Emollama-7b,mondrian,8,0.1541318477251625,0.37947214076246333,0.3335620601294284,,0.03574744661095637
GoEmotions,Emollama-7b,mondrian,9,0.17717996289424862,0.3857566765578635,0.3301443164980519,,0.03970315398886828
GoEmotions,Emollama-chat-13b,global,0,0.19539170506912443,0.39315726290516206,0.34019556482270846,,0.008571428571428563
GoEmotions,Emollama-chat-13b,global,1,0.19613259668508287,0.39857015192135836,0.35184104656933757,,0.010976058931860067
GoEmotions,Emollama-chat-13b,global,2,0.18968692449355432,0.38533777643138445,0.3316182333886433,,0.011970534069981586
GoEmotions,Emollama-chat-13b,global,3,0.1887661141804788,0.387271089762834,0.3361843708923553,,0.007366482504604044
GoEmotions,Emollama-chat-13b,global,4,0.20534069981583794,0.40517760385310053,0.35874258442618784,,0.03149171270718232
GoEmotions,Emollama-chat-13b,global,5,0.18525345622119815,0.37305389221556884,0.3224452435463701,,0.009677419354838701
GoEmotions,Emollama-chat-13b,global,6,0.20184331797235022,0.39282511210762333,0.3472527993045401,,0.012073732718894026
GoEmotions,Emollama-chat-13b,global,7,0.20756457564575645,0.39952009598080385,0.3597510948791827,,0.018634686346863473
GoEmotions,Emollama-chat-13b,global,8,0.1841620626151013,0.38245823389021477,0.3324666191537922,,0.013701657458563521
GoEmotions,Emollama-chat-13b,global,9,0.20202952029520296,0.3888888888888889,0.3227468010134079,,0.010405904059040605
GoEmotions,Emollama-chat-13b,hybrid,0,0.19539170506912443,0.39315726290516206,0.34019556482270846,,0.014101382488479263
GoEmotions,Emollama-chat-13b,hybrid,1,0.19613259668508287,0.39857015192135836,0.35184104656933757,,0.023020257826887658
GoEmotions,Emollama-chat-13b,hybrid,2,0.18968692449355432,0.38533777643138445,0.3316182333886433,,0.03535911602209944
GoEmotions,Emollama-chat-13b,hybrid,3,0.1887661141804788,0.387271089762834,0.3361843708923553,,0.019521178637200754
GoEmotions,Emollama-chat-13b,hybrid,4,0.20534069981583794,0.40517760385310053,0.35874258442618784,,0.03904235727440149
GoEmotions,Emollama-chat-13b,hybrid,5,0.18525345622119815,0.37305389221556884,0.3224452435463701,,0.026451612903225796
GoEmotions,Emollama-chat-13b,hybrid,6,0.20184331797235022,0.39282511210762333,0.3472527993045401,,0.032350230414746564
GoEmotions,Emollama-chat-13b,hybrid,7,0.20756457564575645,0.39952009598080385,0.3597510948791827,,0.03542435424354244
GoEmotions,Emollama-chat-13b,hybrid,8,0.1841620626151013,0.38245823389021477,0.3324666191537922,,0.023020257826887658
GoEmotions,Emollama-chat-13b,hybrid,9,0.20202952029520296,0.3888888888888889,0.3227468010134079,,0.01605166051660516
GoEmotions,Emollama-chat-13b,mondrian,0,0.19539170506912443,0.39315726290516206,0.34019556482270846,,0.01834101382488479
GoEmotions,Emollama-chat-13b,mondrian,1,0.19613259668508287,0.39857015192135836,0.35184104656933757,,0.032596685082872945
GoEmotions,Emollama-chat-13b,mondrian,2,0.18968692449355432,0.38533777643138445,0.3316182333886433,,0.04585635359116023
GoEmotions,Emollama-chat-13b,mondrian,3,0.1887661141804788,0.387271089762834,0.3361843708923553,,0.029097605893186017
GoEmotions,Emollama-chat-13b,mondrian,4,0.20534069981583794,0.40517760385310053,0.35874258442618784,,0.043462246777163906
GoEmotions,Emollama-chat-13b,mondrian,5,0.18525345622119815,0.37305389221556884,0.3224452435463701,,0.03382488479262673
GoEmotions,Emollama-chat-13b,mondrian,6,0.20184331797235022,0.39282511210762333,0.3472527993045401,,0.044147465437788004
GoEmotions,Emollama-chat-13b,mondrian,7,0.20756457564575645,0.39952009598080385,0.3597510948791827,,0.040590405904059046
GoEmotions,Emollama-chat-13b,mondrian,8,0.1841620626151013,0.38245823389021477,0.3324666191537922,,0.031123388581952117
GoEmotions,Emollama-chat-13b,mondrian,9,0.20202952029520296,0.3888888888888889,0.3227468010134079,,0.026383763837638362
GoEmotions,Emollama-chat-7b,global,0,0.27306616961789376,0.42785065590312815,0.3692686857553385,,0.007437092264678457
GoEmotions,Emollama-chat-7b,global,1,0.24768089053803338,0.41301460823373176,0.359013217140647,,0.004267161410018561
GoEmotions,Emollama-chat-7b,global,2,0.25092936802973975,0.4135135135135135,0.36965701874263396,,0.009330855018587348
GoEmotions,Emollama-chat-7b,global,3,0.26256983240223464,0.42055760833053407,0.378623540102686,,0.006778398510242101
GoEmotions,Emollama-chat-7b,global,4,0.2718808193668529,0.4417508417508417,0.40314817990953034,,0.032029795158286765
GoEmotions,Emollama-chat-7b,global,5,0.2653061224489796,0.42130257801899595,0.3632359417968772,,0.004638218923933212
GoEmotions,Emollama-chat-7b,global,6,0.2765957446808511,0.4318407960199005,0.3746556380225104,,0.005753931544865876
GoEmotions,Emollama-chat-7b,global,7,0.28544949026876737,0.44549443131960853,0.39848579410555834,,0.02048192771084336
GoEmotions,Emollama-chat-7b,global,8,0.24118738404452691,0.4135188866799205,0.3580982732749622,,0.01962894248608533
GoEmotions,Emollama-chat-7b,global,9,0.2656104380242311,0.41731484612783226,0.35065518268479084,,0.009785647716682212
GoEmotions,Emollama-chat-7b,hybrid,0,0.27306616961789376,0.42785065590312815,0.3692686857553385,,0.010121155638396995
GoEmotions,Emollama-chat-7b,hybrid,1,0.24768089053803338,0.41301460823373176,0.359013217140647,,0.020593692022263445
GoEmotions,Emollama-chat-7b,hybrid,2,0.25092936802973975,0.4135135135135135,0.36965701874263396,,0.02267657992565055
GoEmotions,Emollama-chat-7b,hybrid,3,0.26256983240223464,0.42055760833053407,0.378623540102686,,0.012216014897579109
GoEmotions,Emollama-chat-7b,hybrid,4,0.2718808193668529,0.4417508417508417,0.40314817990953034,,0.04208566108007448
GoEmotions,Emollama-chat-7b,hybrid,5,0.2653061224489796,0.42130257801899595,0.3632359417968772,,0.03506493506493504
GoEmotions,Emollama-chat-7b,hybrid,6,0.2765957446808511,0.4318407960199005,0.3746556380225104,,0.013043478260869578
GoEmotions,Emollama-chat-7b,hybrid,7,0.28544949026876737,0.44549443131960853,0.39848579410555834,,0.040315106580166835
GoEmotions,Emollama-chat-7b,hybrid,8,0.24118738404452691,0.4135188866799205,0.3580982732749622,,0.024230055658627105
GoEmotions,Emollama-chat-7b,hybrid,9,0.2656104380242311,0.41731484612783226,0.35065518268479084,,0.016458527493010223
GoEmotions,Emollama-chat-7b,mondrian,0,0.27306616961789376,0.42785065590312815,0.3692686857553385,,0.018732525629077346
GoEmotions,Emollama-chat-7b,mondrian,1,0.24768089053803338,0.41301460823373176,0.359013217140647,,0.033395176252319095
GoEmotions,Emollama-chat-7b,mondrian,2,0.25092936802973975,0.4135135135135135,0.36965701874263396,,0.04014869888475836
GoEmotions,Emollama-chat-7b,mondrian,3,0.26256983240223464,0.42055760833053407,0.378623540102686,,0.030726256983240254
GoEmotions,Emollama-chat-7b,mondrian,4,0.2718808193668529,0.4417508417508417,0.40314817990953034,,0.051396648044692725
GoEmotions,Emollama-chat-7b,mondrian,5,0.2653061224489796,0.42130257801899595,0.3632359417968772,,0.04768089053803341
GoEmotions,Emollama-chat-7b,mondrian,6,0.2765957446808511,0.4318407960199005,0.3746556380225104,,0.01933395004625349
GoEmotions,Emollama-chat-7b,mondrian,7,0.28544949026876737,0.44549443131960853,0.39848579410555834,,0.05681186283595922
GoEmotions,Emollama-chat-7b,mondrian,8,0.24118738404452691,0.4135188866799205,0.3580982732749622,,0.046011131725417445
GoEmotions,Emollama-chat-7b,mondrian,9,0.2656104380242311,0.41731484612783226,0.35065518268479084,,0.02712022367194782
GoEmotions,Emoopt-13b,global,0,0.2766990291262136,0.3958090803259604,0.3365314375888281,,0.008349514563106796
GoEmotions,Emoopt-13b,global,1,0.2759961127308066,0.4038610038610039,0.34974220077727597,,0.008221574344023309
GoEmotions,Emoopt-13b,global,2,0.28793774319066145,0.4086614173228346,0.34870826797826376,,0.027431906614786006
GoEmotions,Emoopt-13b,global,3,0.28888888888888886,0.42113382182799847,0.35616820720401277,,0.009178743961352653
GoEmotions,Emoopt-13b,global,4,0.28751210067763794,0.4214175654853621,0.36494833479269867,,0.02333010648596323
GoEmotions,Emoopt-13b,global,5,0.290448343079922,0.406286836935167,0.33921191317896743,,0.006042884990253428
GoEmotions,Emoopt-13b,global,6,0.2927063339731286,0.40702558228331426,0.351451689267566,,0.016890595009596932
GoEmotions,Emoopt-13b,global,7,0.29651162790697677,0.41304347826086957,0.3676814876913408,,0.01596899224806203
GoEmotions,Emoopt-13b,global,8,0.2787524366471735,0.41229093737845196,0.3645676511445291,,0.012124756335282627
GoEmotions,Emoopt-13b,global,9,0.27299412915851273,0.4020061728395062,0.3394889334879742,,0.00657534246575342
GoEmotions,Emoopt-13b,hybrid,0,0.2766990291262136,0.3958090803259604,0.3365314375888281,,0.01766990291262136
GoEmotions,Emoopt-13b,hybrid,1,0.2759961127308066,0.4038610038610039,0.34974220077727597,,0.0162293488824101
GoEmotions,Emoopt-13b,hybrid,2,0.28793774319066145,0.4086614173228346,0.34870826797826376,,0.04221789883268483
