dataset,model,mode,alpha,repeat_index,coverage,interval_size,ece
E-c,Emollama-7b,global,0.5,1,0.5207373271889401,2.576036866359447,0.020737327188940058
E-c,Emollama-7b,global,0.6,1,0.44086021505376344,2.172043010752688,0.040860215053763416
E-c,Emollama-7b,global,0.7,1,0.3563748079877112,1.717357910906298,0.05637480798771116
E-c,Emollama-7b,global,0.8,1,0.25499231950844853,1.4193548387096775,0.05499231950844857
E-c,Emollama-7b,global,0.9,1,0.15360983102918588,1.1290322580645162,0.0536098310291859
E-c,Emollama-7b,global,0.1,2,0.9234303215926493,7.511485451761103,0.02343032159264924
E-c,Emollama-7b,global,0.2,2,0.7978560490045942,5.267993874425727,0.0021439509954058744
E-c,Emollama-7b,global,0.3,2,0.6983154670750383,4.078101071975498,0.0016845329249616237
E-c,Emollama-7b,global,0.4,2,0.6094946401225115,3.22052067381317,0.009494640122511555
E-c,Emollama-7b,global,0.5,2,0.5022970903522205,2.6156202143950997,0.0022970903522204766
E-c,Emollama-7b,global,0.6,2,0.4211332312404288,2.1699846860643186,0.021133231240428763
E-c,Emollama-7b,global,0.7,2,0.31393568147013784,1.6462480857580397,0.013935681470137795
E-c,Emollama-7b,global,0.8,2,0.225114854517611,1.3797856049004593,0.025114854517611057
E-c,Emollama-7b,global,0.9,2,0.11179173047473201,1.0826952526799387,0.011791730474732032
E-c,Emollama-7b,global,0.1,3,0.889739663093415,6.802450229709035,0.01026033690658501
E-c,Emollama-7b,global,0.2,3,0.7871362940275651,4.996937212863706,0.012863705972434913
E-c,Emollama-7b,global,0.3,3,0.7105666156202144,4.084226646248085,0.010566615620214437
E-c,Emollama-7b,global,0.4,3,0.6125574272588055,3.209800918836141,0.012557427258805487
E-c,Emollama-7b,global,0.5,3,0.4900459418070444,2.658499234303216,0.009954058192955584
E-c,Emollama-7b,global,0.6,3,0.37059724349157736,2.0627871362940278,0.029402756508422667
E-c,Emollama-7b,global,0.7,3,0.2649310872894334,1.5926493108728943,0.03506891271056667
E-c,Emollama-7b,global,0.8,3,0.1807044410413476,1.3093415007656968,0.019295558958652342
E-c,Emollama-7b,global,0.9,3,0.10260336906584992,1.098009188361409,0.0026033690658499448
E-c,Emollama-7b,global,0.1,4,0.9356814701378254,7.687595712098009,0.03568147013782541
E-c,Emollama-7b,global,0.2,4,0.8208269525267994,5.4548238897396635,0.020826952526799336
E-c,Emollama-7b,global,0.3,4,0.7304747320061256,4.287901990811639,0.030474732006125604
E-c,Emollama-7b,global,0.4,4,0.6462480857580398,3.523736600306279,0.04624808575803985
E-c,Emollama-7b,global,0.5,4,0.5635528330781011,3.0,0.06355283307810111
E-c,Emollama-7b,global,0.6,4,0.445635528330781,2.418070444104135,0.045635528330780994
E-c,Emollama-7b,global,0.7,4,0.32465543644716693,1.8085758039816233,0.02465543644716689
E-c,Emollama-7b,global,0.8,4,0.2113323124042879,1.4318529862174578,0.011332312404287948
E-c,Emollama-7b,global,0.9,4,0.11026033690658499,1.107197549770291,0.01026033690658501
E-c,Emollama-7b,global,0.1,5,0.886676875957121,6.647779479326187,0.013323124042879053
E-c,Emollama-7b,global,0.2,5,0.7702909647779479,4.788667687595712,0.02970903522205215
E-c,Emollama-7b,global,0.3,5,0.678407350689127,3.7396630934150075,0.021592649310872902
E-c,Emollama-7b,global,0.4,5,0.5696784073506891,3.003062787136294,0.03032159264931089
E-c,Emollama-7b,global,0.5,5,0.48392036753445633,2.447166921898928,0.01607963246554367
E-c,Emollama-7b,global,0.6,5,0.38591117917304746,1.989280245022971,0.014088820826952564
E-c,Emollama-7b,global,0.7,5,0.2879019908116386,1.6018376722817764,0.012098009188361458
E-c,Emollama-7b,global,0.8,5,0.18989280245022971,1.2664624808575804,0.010107197549770242
E-c,Emollama-7b,global,0.9,5,0.11638591117917305,1.0872894333843799,0.01638591117917307
E-c,Emollama-7b,global,0.1,6,0.8943338437978561,6.6049004594180705,0.005666156202143946
E-c,Emollama-7b,global,0.2,6,0.7993874425727412,4.944869831546708,0.000612557427258853
E-c,Emollama-7b,global,0.3,6,0.7243491577335375,4.0,0.02434915773353752
E-c,Emollama-7b,global,0.4,6,0.6186830015313936,3.196018376722818,0.018683001531393573
E-c,Emollama-7b,global,0.5,6,0.4900459418070444,2.5421133231240427,0.009954058192955584
E-c,Emollama-7b,global,0.6,6,0.38284839203675347,2.0336906584992342,0.01715160796324655
E-c,Emollama-7b,global,0.7,6,0.2894333843797856,1.6202143950995407,0.010566615620214437
E-c,Emollama-7b,global,0.8,6,0.1562021439509954,1.2496171516079633,0.04379785604900455
E-c,Emollama-7b,global,0.9,6,0.11179173047473201,1.108728943338438,0.011791730474732032
E-c,Emollama-7b,global,0.1,7,0.9203675344563553,7.188361408882082,0.020367534456355307
E-c,Emollama-7b,global,0.2,7,0.8208269525267994,5.229709035222052,0.020826952526799336
E-c,Emollama-7b,global,0.3,7,0.7442572741194488,4.14854517611026,0.0442572741194488
E-c,Emollama-7b,global,0.4,7,0.6477794793261868,3.194486983154671,0.04777947932618687
E-c,Emollama-7b,global,0.5,7,0.5313935681470138,2.594180704441041,0.03139356814701377
E-c,Emollama-7b,global,0.6,7,0.4226646248085758,2.0643185298621747,0.022664624808575784
E-c,Emollama-7b,global,0.7,7,0.33843797856049007,1.6860643185298623,0.03843797856049003
E-c,Emollama-7b,global,0.8,7,0.24808575803981622,1.437978560490046,0.04808575803981627
E-c,Emollama-7b,global,0.9,7,0.16539050535987748,1.1638591117917305,0.0653905053598775
E-c,Emollama-7b,global,0.1,8,0.9157733537519143,7.214395099540582,0.015773353751914243
E-c,Emollama-7b,global,0.2,8,0.7978560490045942,5.188361408882082,0.0021439509954058744
E-c,Emollama-7b,global,0.3,8,0.7044410413476263,4.110260336906585,0.004441041347626351
E-c,Emollama-7b,global,0.4,8,0.6156202143950995,3.258805513016845,0.01562021439509953
E-c,Emollama-7b,global,0.5,8,0.5160796324655437,2.655436447166922,0.01607963246554367
E-c,Emollama-7b,global,0.6,8,0.39203675344563554,2.0796324655436447,0.007963246554364478
E-c,Emollama-7b,global,0.7,8,0.30627871362940273,1.664624808575804,0.006278713629402688
E-c,Emollama-7b,global,0.8,8,0.20214395099540583,1.3522205206738132,0.0021439509954058744
E-c,Emollama-7b,global,0.9,8,0.12557427258805512,1.110260336906585,0.02557427258805514
E-c,Emollama-7b,global,0.1,9,0.9218989280245024,7.378254211332313,0.02189892802450233
E-c,Emollama-7b,global,0.2,9,0.8101071975497703,5.237366003062787,0.010107197549770297
E-c,Emollama-7b,global,0.3,9,0.6891271056661562,3.9632465543644715,0.010872894333843752
E-c,Emollama-7b,global,0.4,9,0.6033690658499234,3.1638591117917305,0.0033690658499234694
E-c,Emollama-7b,global,0.5,9,0.5130168453292496,2.650842266462481,0.013016845329249627
E-c,Emollama-7b,global,0.6,9,0.42879019908116384,2.1929555895865236,0.028790199081163814
E-c,Emollama-7b,global,0.7,9,0.3460949464012251,1.768759571209801,0.04609494640122508
E-c,Emollama-7b,global,0.8,9,0.225114854517611,1.3966309341500767,0.025114854517611057
E-c,Emollama-7b,global,0.9,9,0.14241960183767227,1.1332312404287903,0.042419601837672294
E-c,Emollama-7b,hybrid,0.1,0,0.9233128834355828,7.608895705521473,0.0233128834355828
E-c,Emollama-7b,hybrid,0.2,0,0.852760736196319,5.843558282208589,0.052760736196318936
E-c,Emollama-7b,hybrid,0.3,0,0.7638036809815951,4.607361963190184,0.06380368098159517
E-c,Emollama-7b,hybrid,0.4,0,0.6794478527607362,3.7423312883435584,0.07944785276073618
E-c,Emollama-7b,hybrid,0.5,0,0.553680981595092,3.0506134969325154,0.05368098159509205
E-c,Emollama-7b,hybrid,0.6,0,0.47699386503067487,2.6303680981595092,0.07699386503067485
E-c,Emollama-7b,hybrid,0.7,0,0.39263803680981596,2.1855828220858897,0.09263803680981592
E-c,Emollama-7b,hybrid,0.8,0,0.2776073619631902,1.7377300613496933,0.07760736196319024
E-c,Emollama-7b,hybrid,0.9,0,0.1656441717791411,1.2760736196319018,0.06564417177914111
E-c,Emollama-7b,hybrid,0.1,1,0.9339477726574501,7.789554531490015,0.03394777265745008
E-c,Emollama-7b,hybrid,0.2,1,0.8571428571428571,5.907834101382488,0.05714285714285705
E-c,Emollama-7b,hybrid,0.3,1,0.7619047619047619,4.614439324116743,0.06190476190476191
E-c,Emollama-7b,hybrid,0.4,1,0.6728110599078341,3.758832565284178,0.0728110599078341
E-c,Emollama-7b,hybrid,0.5,1,0.5806451612903226,3.121351766513057,0.08064516129032262
E-c,Emollama-7b,hybrid,0.6,1,0.4946236559139785,2.6881720430107525,0.09462365591397848
E-c,Emollama-7b,hybrid,0.7,1,0.42089093701996927,2.23963133640553,0.12089093701996922
E-c,Emollama-7b,hybrid,0.8,1,0.32872503840245776,1.792626728110599,0.1287250384024578
E-c,Emollama-7b,hybrid,0.9,1,0.18433179723502305,1.2780337941628264,0.08433179723502307
E-c,Emollama-7b,hybrid,0.1,2,0.9402756508422665,8.127105666156202,0.040275650842266475
E-c,Emollama-7b,hybrid,0.2,2,0.8483920367534457,5.973966309341501,0.04839203675344561
E-c,Emollama-7b,hybrid,0.3,2,0.7320061255742726,4.71822358346095,0.032006125574272626
E-c,Emollama-7b,hybrid,0.4,2,0.6584992343032159,3.8346094946401226,0.05849923430321591
E-c,Emollama-7b,hybrid,0.5,2,0.5788667687595712,3.2128637059724348,0.07886676875957122
E-c,Emollama-7b,hybrid,0.6,2,0.4762633996937213,2.69218989280245,0.07626339969372126
E-c,Emollama-7b,hybrid,0.7,2,0.3767228177641654,2.131699846860643,0.07672281776416534
E-c,Emollama-7b,hybrid,0.8,2,0.28024502297090353,1.7274119448698315,0.08024502297090358
E-c,Emollama-7b,hybrid,0.9,2,0.14548238897396631,1.206738131699847,0.04548238897396634
E-c,Emollama-7b,hybrid,0.1,3,0.9142419601837672,7.522205206738132,0.014241960183767222
E-c,Emollama-7b,hybrid,0.2,3,0.8300153139356815,5.732006125574273,0.030015313935681465
E-c,Emollama-7b,hybrid,0.3,3,0.7580398162327718,4.673813169984686,0.05803981623277188
E-c,Emollama-7b,hybrid,0.4,3,0.6722817764165391,3.8437978560490045,0.0722817764165391
E-c,Emollama-7b,hybrid,0.5,3,0.5834609494640123,3.2603369065849925,0.08346094946401228
E-c,Emollama-7b,hybrid,0.6,3,0.4548238897396631,2.658499234303216,0.05482388973966307
E-c,Emollama-7b,hybrid,0.7,3,0.3231240428790199,2.1301684532924963,0.023124042879019868
E-c,Emollama-7b,hybrid,0.8,3,0.20367534456355282,1.6033690658499233,0.003675344563552868
E-c,Emollama-7b,hybrid,0.9,3,0.11944869831546708,1.2021439509954057,0.019448698315467097
E-c,Emollama-7b,hybrid,0.1,4,0.9448698315467075,8.114854517611025,0.04486983154670743
E-c,Emollama-7b,hybrid,0.2,4,0.8575803981623277,6.131699846860643,0.05758039816232763
E-c,Emollama-7b,hybrid,0.3,4,0.7733537519142419,4.880551301684533,0.07335375191424198
E-c,Emollama-7b,hybrid,0.4,4,0.7059724349157733,4.084226646248085,0.10597243491577335
E-c,Emollama-7b,hybrid,0.5,4,0.6186830015313936,3.5114854517611027,0.11868300153139355
E-c,Emollama-7b,hybrid,0.6,4,0.5222052067381318,3.001531393568147,0.12220520673813173
E-c,Emollama-7b,hybrid,0.7,4,0.42725880551301687,2.4793261868300154,0.12725880551301683
E-c,Emollama-7b,hybrid,0.8,4,0.2664624808575804,1.8529862174578866,0.06646248085758044
E-c,Emollama-7b,hybrid,0.9,4,0.13782542113323124,1.2480857580398161,0.03782542113323126
E-c,Emollama-7b,hybrid,0.1,5,0.9096477794793262,7.258805513016846,0.009647779479326157
E-c,Emollama-7b,hybrid,0.2,5,0.8055130168453293,5.4104134762633995,0.005513016845329233
E-c,Emollama-7b,hybrid,0.3,5,0.7320061255742726,4.39969372128637,0.032006125574272626
E-c,Emollama-7b,hybrid,0.4,5,0.6370597243491577,3.5895865237366005,0.03705972434915772
E-c,Emollama-7b,hybrid,0.5,5,0.5405819295558959,3.012251148545176,0.0405819295558959
E-c,Emollama-7b,hybrid,0.6,5,0.4563552833078101,2.586523736600306,0.05635528330781009
E-c,Emollama-7b,hybrid,0.7,5,0.35222052067381315,2.091883614088821,0.05222052067381311
E-c,Emollama-7b,hybrid,0.8,5,0.22052067381316998,1.5727411944869831,0.02052067381317002
E-c,Emollama-7b,hybrid,0.9,5,0.14088820826952528,1.1868300153139357,0.0408882082695253
E-c,Emollama-7b,hybrid,0.1,6,0.9234303215926493,7.286370597243492,0.02343032159264924
E-c,Emollama-7b,hybrid,0.2,6,0.8453292496171516,5.66156202143951,0.04532924961715157
E-c,Emollama-7b,hybrid,0.3,6,0.7733537519142419,4.614088820826953,0.07335375191424198
E-c,Emollama-7b,hybrid,0.4,6,0.6937212863705973,3.776416539050536,0.09372128637059729
E-c,Emollama-7b,hybrid,0.5,6,0.5712098009188361,3.125574272588055,0.07120980091883611
E-c,Emollama-7b,hybrid,0.6,6,0.44104134762633995,2.5696784073506893,0.04104134762633993
E-c,Emollama-7b,hybrid,0.7,6,0.3537519142419602,2.104134762633997,0.05375191424196013
E-c,Emollama-7b,hybrid,0.8,6,0.1990811638591118,1.5267993874425727,0.0009188361408881685
E-c,Emollama-7b,hybrid,0.9,6,0.12710566615620214,1.1883614088820826,0.027105666156202163
E-c,Emollama-7b,hybrid,0.1,7,0.9418070444104135,7.891271056661562,0.041807044410413496
E-c,Emollama-7b,hybrid,0.2,7,0.8591117917304747,5.940275650842266,0.05911179173047465
E-c,Emollama-7b,hybrid,0.3,7,0.7917304747320061,4.7687595712098005,0.09173047473200613
E-c,Emollama-7b,hybrid,0.4,7,0.7090352220520674,3.875957120980092,0.1090352220520674
E-c,Emollama-7b,hybrid,0.5,7,0.6094946401225115,3.2664624808575806,0.10949464012251153
E-c,Emollama-7b,hybrid,0.6,7,0.48238897396630936,2.672281776416539,0.08238897396630934
E-c,Emollama-7b,hybrid,0.7,7,0.39203675344563554,2.2067381316998467,0.0920367534456355
E-c,Emollama-7b,hybrid,0.8,7,0.29249617151607965,1.773353751914242,0.0924961715160797
E-c,Emollama-7b,hybrid,0.9,7,0.18376722817764166,1.2434915773353752,0.08376722817764168
E-c,Emollama-7b,hybrid,0.1,8,0.9356814701378254,7.885145482388974,0.03568147013782541
E-c,Emollama-7b,hybrid,0.2,8,0.8330781010719756,5.695252679938744,0.03307810107197551
E-c,Emollama-7b,hybrid,0.3,8,0.7519142419601837,4.660030627871363,0.05191424196018379
E-c,Emollama-7b,hybrid,0.4,8,0.6799387442572741,3.8989280245022973,0.0799387442572741
E-c,Emollama-7b,hybrid,0.5,8,0.5880551301684533,3.2879019908116387,0.08805513016845334
E-c,Emollama-7b,hybrid,0.6,8,0.49617151607963245,2.7442572741194486,0.09617151607963242
E-c,Emollama-7b,hybrid,0.7,8,0.37978560490045943,2.1715160796324655,0.07978560490045938
E-c,Emollama-7b,hybrid,0.8,8,0.26186830015313933,1.7105666156202144,0.06186830015313938
E-c,Emollama-7b,hybrid,0.9,8,0.14241960183767227,1.1852986217457886,0.042419601837672294
E-c,Emollama-7b,hybrid,0.1,9,0.9418070444104135,8.131699846860643,0.041807044410413496
E-c,Emollama-7b,hybrid,0.2,9,0.8545176110260337,5.848392036753445,0.0545176110260337
E-c,Emollama-7b,hybrid,0.3,9,0.7457886676875957,4.526799387442573,0.04578866768759571
E-c,Emollama-7b,hybrid,0.4,9,0.666156202143951,3.7427258805513017,0.06615620214395102
E-c,Emollama-7b,hybrid,0.5,9,0.5803981623277182,3.1638591117917305,0.08039816232771824
E-c,Emollama-7b,hybrid,0.6,9,0.48238897396630936,2.664624808575804,0.08238897396630934
E-c,Emollama-7b,hybrid,0.7,9,0.3889739663093415,2.1761102603369067,0.08897396630934146
E-c,Emollama-7b,hybrid,0.8,9,0.29555895865237364,1.7503828483920367,0.09555895865237368
E-c,Emollama-7b,hybrid,0.9,9,0.17917304747320062,1.2756508422664625,0.07917304747320064
E-c,Emollama-7b,mondrian,0.1,0,0.9371165644171779,8.340490797546012,0.03711656441717792
E-c,Emollama-7b,mondrian,0.2,0,0.8788343558282209,6.455521472392638,0.07883435582822085
E-c,Emollama-7b,mondrian,0.3,0,0.7929447852760736,5.25,0.09294478527607364
E-c,Emollama-7b,mondrian,0.4,0,0.7147239263803681,4.4447852760736195,0.1147239263803681
E-c,Emollama-7b,mondrian,0.5,0,0.588957055214724,3.670245398773006,0.08895705521472397
E-c,Emollama-7b,mondrian,0.6,0,0.5076687116564417,3.0460122699386503,0.10766871165644165
E-c,Emollama-7b,mondrian,0.7,0,0.4125766871165644,2.483128834355828,0.11257668711656438
E-c,Emollama-7b,mondrian,0.8,0,0.2898773006134969,1.8987730061349692,0.08987730061349697
E-c,Emollama-7b,mondrian,0.9,0,0.16257668711656442,1.3450920245398772,0.06257668711656444
E-c,Emollama-7b,mondrian,0.1,1,0.9416282642089093,8.296466973886329,0.041628264208909305
E-c,Emollama-7b,mondrian,0.2,1,0.8847926267281107,6.691244239631336,0.08479262672811061
E-c,Emollama-7b,mondrian,0.3,1,0.7972350230414746,5.411674347158218,0.09723502304147469
E-c,Emollama-7b,mondrian,0.4,1,0.7250384024577573,4.516129032258065,0.12503840245775732
E-c,Emollama-7b,mondrian,0.5,1,0.6159754224270353,3.728110599078341,0.11597542242703529
E-c,Emollama-7b,mondrian,0.6,1,0.5192012288786483,3.055299539170507,0.11920122887864826
E-c,Emollama-7b,mondrian,0.7,1,0.43164362519201227,2.4301075268817205,0.13164362519201223
E-c,Emollama-7b,mondrian,0.8,1,0.3317972350230415,1.8632872503840245,0.13179723502304153
E-c,Emollama-7b,mondrian,0.9,1,0.19047619047619047,1.2964669738863288,0.09047619047619049
E-c,Emollama-7b,mondrian,0.1,2,0.9479326186830015,8.921898928024502,0.04793261868300147
E-c,Emollama-7b,mondrian,0.2,2,0.8728943338437979,6.888208269525268,0.07289433384379784
E-c,Emollama-7b,mondrian,0.3,2,0.7963246554364471,5.73353751914242,0.09632465543644719
E-c,Emollama-7b,mondrian,0.4,2,0.6952526799387443,4.6156202143951,0.09525267993874431
E-c,Emollama-7b,mondrian,0.5,2,0.6140888208269525,3.8545176110260337,0.11408882082695249
E-c,Emollama-7b,mondrian,0.6,2,0.49770290964777947,3.1424196018376724,0.09770290964777945
E-c,Emollama-7b,mondrian,0.7,2,0.3905053598774885,2.333843797856049,0.09050535987748848
E-c,Emollama-7b,mondrian,0.8,2,0.2879019908116386,1.8376722817764166,0.08790199081163863
E-c,Emollama-7b,mondrian,0.9,2,0.13935681470137826,1.2358346094946402,0.03935681470137828
E-c,Emollama-7b,mondrian,0.1,3,0.9280245022970903,8.258805513016846,0.028024502297090303
E-c,Emollama-7b,mondrian,0.2,3,0.8453292496171516,6.477794793261868,0.04532924961715157
E-c,Emollama-7b,mondrian,0.3,3,0.7825421133231241,5.392036753445636,0.08254211332312411
E-c,Emollama-7b,mondrian,0.4,3,0.7013782542113323,4.430321592649311,0.10137825421133229
E-c,Emollama-7b,mondrian,0.5,3,0.6110260336906586,3.7304747320061256,0.11102603369065855
E-c,Emollama-7b,mondrian,0.6,3,0.47473200612557426,3.0336906584992342,0.07473200612557424
E-c,Emollama-7b,mondrian,0.7,3,0.33996937212863704,2.2924961715160794,0.03996937212863699
E-c,Emollama-7b,mondrian,0.8,3,0.22970903522205208,1.7641653905053598,0.02970903522205212
E-c,Emollama-7b,mondrian,0.9,3,0.1225114854517611,1.226646248085758,0.022511485451761126
E-c,Emollama-7b,mondrian,0.1,4,0.9525267993874426,8.637059724349157,0.052526799387442535
E-c,Emollama-7b,mondrian,0.2,4,0.8744257274119449,6.725880551301684,0.07442572741194486
E-c,Emollama-7b,mondrian,0.3,4,0.8070444104134763,5.5742725880551305,0.10704441041347634
E-c,Emollama-7b,mondrian,0.4,4,0.7289433384379785,4.675344563552833,0.12894333843797856
E-c,Emollama-7b,mondrian,0.5,4,0.6539050535987749,4.0,0.15390505359877493
E-c,Emollama-7b,mondrian,0.6,4,0.5405819295558959,3.2986217457886675,0.14058192955589588
E-c,Emollama-7b,mondrian,0.7,4,0.444104134762634,2.7151607963246556,0.14410413476263395
E-c,Emollama-7b,mondrian,0.8,4,0.27565084226646247,1.9724349157733538,0.07565084226646251
E-c,Emollama-7b,mondrian,0.9,4,0.13476263399693722,1.2955589586523737,0.03476263399693724
E-c,Emollama-7b,mondrian,0.1,5,0.9234303215926493,8.113323124042878,0.02343032159264924
E-c,Emollama-7b,mondrian,0.2,5,0.8315467075038285,6.424196018376723,0.031546707503828486
E-c,Emollama-7b,mondrian,0.3,5,0.7534456355283308,5.284839203675345,0.053445635528330815
E-c,Emollama-7b,mondrian,0.4,5,0.6722817764165391,4.467075038284839,0.0722817764165391
E-c,Emollama-7b,mondrian,0.5,5,0.5742725880551302,3.6202143950995405,0.07427258805513015
E-c,Emollama-7b,mondrian,0.6,5,0.4793261868300153,3.0107197549770293,0.0793261868300153
E-c,Emollama-7b,mondrian,0.7,5,0.35987748851454826,2.339969372128637,0.059877488514548216
E-c,Emollama-7b,mondrian,0.8,5,0.22358346094946402,1.6845329249617151,0.023583460949464063
E-c,Emollama-7b,mondrian,0.9,5,0.14241960183767227,1.214395099540582,0.042419601837672294
E-c,Emollama-7b,mondrian,0.1,6,0.9387442572741195,7.993874425727412,0.038744257274119454
E-c,Emollama-7b,mondrian,0.2,6,0.8683001531393568,6.289433384379786,0.06830015313935678
E-c,Emollama-7b,mondrian,0.3,6,0.8009188361408882,5.271056661562022,0.10091883614088826
E-c,Emollama-7b,mondrian,0.4,6,0.7243491577335375,4.4548238897396635,0.1243491577335375
E-c,Emollama-7b,mondrian,0.5,6,0.6079632465543645,3.7243491577335375,0.10796324655436451
E-c,Emollama-7b,mondrian,0.6,6,0.4609494640122512,2.885145482388974,0.06094946401225115
E-c,Emollama-7b,mondrian,0.7,6,0.36447166921898927,2.2802450229709037,0.06447166921898922
E-c,Emollama-7b,mondrian,0.8,6,0.23736600306278713,1.7427258805513017,0.03736600306278717
E-c,Emollama-7b,mondrian,0.9,6,0.12404287901990811,1.231240428790199,0.024042879019908134
E-c,Emollama-7b,mondrian,0.1,7,0.9509954058192955,8.50229709035222,0.050995405819295514
E-c,Emollama-7b,mondrian,0.2,7,0.886676875957121,6.679938744257274,0.08667687595712092
E-c,Emollama-7b,mondrian,0.3,7,0.8269525267993875,5.551301684532925,0.1269525267993875
E-c,Emollama-7b,mondrian,0.4,7,0.7488514548238897,4.407350689127106,0.14885145482388973
E-c,Emollama-7b,mondrian,0.5,7,0.6416539050535988,3.7197549770290963,0.14165390505359876
